Token	POS-Tag	OOV	Id	Index	__next__	Documento
foi	AUX	0	15	26	1907	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
cancelada	VERB	0	15	27	1908	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
,	PUNCT	0	15	28	1909	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
de	ADP	0	15	29	1910	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
acordo	NOUN	0	15	30	1911	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
com	ADP	0	15	31	1912	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
informações	NOUN	0	15	32	1913	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
da	ADP	0	15	33	1914	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
Infraero	PROPN	1	15	34	1915	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
.	PUNCT	0	15	35	1916	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
A	DET	0	15	36	1917	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
pista	NOUN	0	15	37	1918	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
principal	ADJ	0	15	38	1919	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
está	AUX	0	15	39	1920	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
fechada	ADJ	0	15	40	1921	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
há	VERB	0	15	41	1922	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
uma	NUM	0	15	42	1923	Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . A pista principal está fechada há uma semana , desde o acidente com o vôo 3054 da TAM . Quase metade dos vôos previstos para decolar na manhã desta terça-feira ( 24 ) no Aeroporto de Congonhas , na Zona Sul de São Paulo , foi cancelada , de acordo com informações da Infraero . Cumbica opera por instrumentos desde as 7h15 , por causa da visibilidade ruim . Já no Santos Dumont , de onde sai a ponte aérea Rio-São Paulo , uma chegada apresentou alteração de horário e dez foram canceladas , todas vindas de São Paulo .
