Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
ex-craque	NOUN	1	13	30	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
.	PUNCT	0	13	31	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
Maradona	PROPN	1	13	32	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
,	PUNCT	0	13	33	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
46	NUM	0	13	34	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
,	PUNCT	0	13	35	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
desenvolveu	VERB	0	13	36	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
um	DET	0	13	37	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
hepatite	NOUN	1	13	38	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
tóxica	VERB	1	13	39	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
por	ADP	0	13	40	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
excesso	NOUN	0	13	41	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
de	ADP	0	13	42	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
consumo	NOUN	0	13	43	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
de	ADP	0	13	44	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
álcool	NOUN	0	13	45	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
,	PUNCT	0	13	46	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
o	PRON	0	13	47	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
que	PRON	0	13	48	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
já	ADV	0	13	49	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
o	PRON	0	13	50	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
manteve	VERB	0	13	51	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
internado	VERB	1	13	52	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
durante	ADP	0	13	53	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
13	NUM	0	13	54	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
dias	NOUN	0	13	55	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
antes	ADV	0	13	56	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
da	ADP	0	13	57	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
primeira	ADJ	0	13	58	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
alta	NOUN	0	13	59	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
.	PUNCT	0	13	60	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
12	['DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'VERB', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADV', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	13	12	1	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
A	DET	0	14	0	0	A pista principal do Aeroporto Internacional de São Paulo ( Cumbica ) , em Guarulhos , será totalmente reformada em março de 2008 , segundo informações do Ministério da Defesa anunciadas nesta segunda-feira , 6 . O ministro da Defesa , Nelson Jobim , anunciou a reforma que , segundo estudos da Empresa Brasileira de Infra-Estrutura Aeroportuária ( Infraero ) , a reforma poderá ser feita sem que a pista seja interditada . O fechamento da pista , que têm 3,7 km de extensão , está previsto para ocorrer na terceira e última etapa da reforma , que terá três fases . Na primeira etapa , será reformado um terço da pista , em uma das cabeceiras , ficando o restante disponível para pousos e decolagens . Na segunda etapa , a parte concluída será reaberta e a obra passará a ser feita na outra cabeceira . A partir de março , será iniciada a fase final da obra , com a reforma do trecho central .
pista	NOUN	0	14	1	0	A pista principal do Aeroporto Internacional de São Paulo ( Cumbica ) , em Guarulhos , será totalmente reformada em março de 2008 , segundo informações do Ministério da Defesa anunciadas nesta segunda-feira , 6 . O ministro da Defesa , Nelson Jobim , anunciou a reforma que , segundo estudos da Empresa Brasileira de Infra-Estrutura Aeroportuária ( Infraero ) , a reforma poderá ser feita sem que a pista seja interditada . O fechamento da pista , que têm 3,7 km de extensão , está previsto para ocorrer na terceira e última etapa da reforma , que terá três fases . Na primeira etapa , será reformado um terço da pista , em uma das cabeceiras , ficando o restante disponível para pousos e decolagens . Na segunda etapa , a parte concluída será reaberta e a obra passará a ser feita na outra cabeceira . A partir de março , será iniciada a fase final da obra , com a reforma do trecho central .
